participant,group,OS,fovealword,parafovealword,fovealcolour,parafovealcolour,correctcolour,parafovealpositionword,congruency,condition,block,gender,age,handedness,trial,rt,acc
16557,A,Win32,GREEN,SHORT,black,green,green,left,congruent,para_dis,1,female,20,right-handed,13,0.35629,1
16557,A,Win32,RED,MAIN,black,red,red,left,congruent,para_dis,1,female,20,right-handed,14,0.34915,1
16557,A,Win32,MAIN,YELLOW,yellow,black,yellow,right,congruent,fov_dis,1,female,20,right-handed,15,0.6182,1
16557,A,Win32,MAIN,YELLOW,black,yellow,yellow,right,congruent,para_unified,1,female,20,right-handed,16,0.90985,1
16557,A,Win32,BLUE,LABEL,black,blue,blue,right,congruent,para_dis,1,female,20,right-handed,17,0.47138,1
16557,A,Win32,MAIN,GREEN,black,red,red,right,incongruent,para_unified,1,female,20,right-handed,18,0.524725,1
16557,A,Win32,MAIN,RED,black,red,red,left,congruent,para_unified,1,female,20,right-handed,19,0.33277,1
16557,A,Win32,GREEN,SIDE,green,black,green,right,congruent,foveal_unified,1,female,20,right-handed,20,0.39041,0
16557,A,Win32,RED,LABEL,black,blue,blue,right,incongruent,para_dis,1,female,20,right-handed,21,0.405135,0
16557,A,Win32,YELLOW,SIDE,black,green,green,right,incongruent,para_dis,1,female,20,right-handed,22,0.46271,0
16557,A,Win32,MAIN,RED,red,black,red,left,congruent,fov_dis,1,female,20,right-handed,23,0.36347,1
16557,A,Win32,LABEL,GREEN,black,yellow,yellow,left,incongruent,para_unified,1,female,20,right-handed,24,0.415305,1
16557,A,Win32,SHORT,YELLOW,black,green,green,left,incongruent,para_unified,1,female,20,right-handed,25,0.44049,1
16557,A,Win32,BLUE,LABEL,blue,black,blue,right,congruent,foveal_unified,1,female,20,right-handed,26,0.485295,1
16557,A,Win32,RED,MAIN,red,black,red,left,congruent,foveal_unified,1,female,20,right-handed,27,0.463915,1
16557,A,Win32,SHORT,RED,black,red,red,right,congruent,para_unified,1,female,20,right-handed,28,0.97082,1
16557,A,Win32,GREEN,MAIN,black,yellow,yellow,right,incongruent,para_dis,1,female,20,right-handed,29,0.283755,1
16557,A,Win32,GREEN,MAIN,yellow,black,yellow,right,incongruent,foveal_unified,1,female,20,right-handed,30,0.402195,1
16557,A,Win32,RED,SHORT,red,black,red,right,congruent,foveal_unified,1,female,20,right-handed,31,0.41903,1
16557,A,Win32,LABEL,RED,yellow,black,yellow,right,incongruent,fov_dis,1,female,20,right-handed,32,0.36387,1
16557,A,Win32,SIDE,BLUE,blue,black,blue,left,congruent,fov_dis,1,female,20,right-handed,33,0.47973,1
16557,A,Win32,SHORT,BLUE,black,green,green,right,incongruent,para_unified,1,female,20,right-handed,34,0.443825,1
16557,A,Win32,SHORT,GREEN,green,black,green,left,congruent,fov_dis,1,female,20,right-handed,35,0.34924,1
16557,A,Win32,SIDE,GREEN,black,green,green,right,congruent,para_unified,1,female,20,right-handed,36,0.451025,1
16557,A,Win32,SIDE,YELLOW,blue,black,blue,right,incongruent,fov_dis,1,female,20,right-handed,37,0.41044,1
16557,A,Win32,GREEN,LABEL,blue,black,blue,left,incongruent,foveal_unified,1,female,20,right-handed,38,0.323325,1
16557,A,Win32,SHORT,GREEN,black,green,green,left,congruent,para_unified,1,female,20,right-handed,39,0.565965,1
16557,A,Win32,BLUE,MAIN,black,yellow,yellow,left,incongruent,para_dis,1,female,20,right-handed,40,0.56377,1
16557,A,Win32,RED,SIDE,black,green,green,left,incongruent,para_dis,1,female,20,right-handed,41,0.42917,1
16557,A,Win32,SIDE,YELLOW,black,blue,blue,right,incongruent,para_unified,1,female,20,right-handed,42,0.41675,1
16557,A,Win32,SIDE,RED,blue,black,blue,left,incongruent,fov_dis,1,female,20,right-handed,43,0.375525,1
16557,A,Win32,SIDE,RED,black,blue,blue,left,incongruent,para_unified,1,female,20,right-handed,44,0.30993,1
16557,A,Win32,LABEL,YELLOW,black,yellow,yellow,left,congruent,para_unified,1,female,20,right-handed,45,0.51384,1
16557,A,Win32,YELLOW,SIDE,green,black,green,right,incongruent,foveal_unified,1,female,20,right-handed,46,0.324115,1
16557,A,Win32,MAIN,BLUE,black,red,red,left,incongruent,para_unified,1,female,20,right-handed,47,0.415895,1
16557,A,Win32,LABEL,BLUE,blue,black,blue,right,congruent,fov_dis,1,female,20,right-handed,48,0.438625,1
16557,A,Win32,LABEL,RED,black,yellow,yellow,right,incongruent,para_unified,1,female,20,right-handed,49,0.282285,1
16557,A,Win32,SIDE,BLUE,black,blue,blue,left,congruent,para_unified,1,female,20,right-handed,50,0.498595,1
16557,A,Win32,GREEN,SHORT,green,black,green,left,congruent,foveal_unified,1,female,20,right-handed,51,0.43889,1
16557,A,Win32,SHORT,RED,red,black,red,right,congruent,fov_dis,1,female,20,right-handed,52,0.413175,1
16557,A,Win32,RED,LABEL,blue,black,blue,right,incongruent,foveal_unified,1,female,20,right-handed,53,0.429835,1
16557,A,Win32,BLUE,SIDE,black,blue,blue,left,congruent,para_dis,1,female,20,right-handed,54,0.28211,1
16557,A,Win32,BLUE,SIDE,blue,black,blue,left,congruent,foveal_unified,1,female,20,right-handed,55,0.266865,1
16557,A,Win32,YELLOW,SHORT,red,black,red,left,incongruent,foveal_unified,1,female,20,right-handed,56,0.49024,1
16557,A,Win32,SHORT,YELLOW,green,black,green,left,incongruent,fov_dis,1,female,20,right-handed,57,0.81506,0
16557,A,Win32,LABEL,BLUE,black,blue,blue,right,congruent,para_unified,1,female,20,right-handed,58,0.33616,1
16557,A,Win32,BLUE,SHORT,red,black,red,right,incongruent,foveal_unified,1,female,20,right-handed,59,0.47281,1
16557,A,Win32,GREEN,SIDE,black,green,green,right,congruent,para_dis,1,female,20,right-handed,60,0.446005,1
16557,A,Win32,SHORT,BLUE,green,black,green,right,incongruent,fov_dis,1,female,20,right-handed,61,0.402825,1
16557,A,Win32,LABEL,GREEN,yellow,black,yellow,left,incongruent,fov_dis,1,female,20,right-handed,62,0.521805,1
16557,A,Win32,LABEL,YELLOW,yellow,black,yellow,left,congruent,fov_dis,1,female,20,right-handed,63,0.32465,1
16557,A,Win32,YELLOW,LABEL,yellow,black,yellow,left,congruent,foveal_unified,1,female,20,right-handed,64,0.23311,1
16557,A,Win32,SIDE,RED,black,red,red,right,congruent,para_unified,2,female,20,right-handed,1,0.24428,0
16557,A,Win32,GREEN,SHORT,black,blue,blue,right,incongruent,para_dis,2,female,20,right-handed,2,0.388755,1
16557,A,Win32,MAIN,YELLOW,black,yellow,yellow,left,congruent,para_unified,2,female,20,right-handed,3,0.37062,0
16557,A,Win32,BLUE,MAIN,black,blue,blue,right,congruent,para_dis,2,female,20,right-handed,4,0.465845,1
16557,A,Win32,RED,LABEL,yellow,black,yellow,left,incongruent,foveal_unified,2,female,20,right-handed,5,0.461105,1
16557,A,Win32,YELLOW,SHORT,yellow,black,yellow,right,congruent,foveal_unified,2,female,20,right-handed,6,0.31336,0
16557,A,Win32,BLUE,SIDE,yellow,black,yellow,right,incongruent,foveal_unified,2,female,20,right-handed,7,0.366305,1
16557,A,Win32,SIDE,YELLOW,black,red,red,left,incongruent,para_unified,2,female,20,right-handed,8,0.425605,1
16557,A,Win32,LABEL,BLUE,black,blue,blue,left,congruent,para_unified,2,female,20,right-handed,9,0.318075,1
16557,A,Win32,LABEL,GREEN,green,black,green,right,congruent,fov_dis,2,female,20,right-handed,10,0.5635,1
16557,A,Win32,RED,MAIN,green,black,green,right,incongruent,foveal_unified,2,female,20,right-handed,11,0.319525,1
16557,A,Win32,GREEN,SIDE,black,green,green,left,congruent,para_dis,2,female,20,right-handed,12,0.33733,1
16557,A,Win32,MAIN,RED,black,blue,blue,right,incongruent,para_unified,2,female,20,right-handed,13,0.48574,1
16557,A,Win32,GREEN,SHORT,blue,black,blue,right,incongruent,foveal_unified,2,female,20,right-handed,14,0.297565,1
16557,A,Win32,LABEL,RED,black,green,green,left,incongruent,para_unified,2,female,20,right-handed,15,0.652645,0
16557,A,Win32,SHORT,GREEN,yellow,black,yellow,right,incongruent,fov_dis,2,female,20,right-handed,16,0.333975,1
16557,A,Win32,MAIN,RED,blue,black,blue,right,incongruent,fov_dis,2,female,20,right-handed,17,0.269485,1
16557,A,Win32,MAIN,GREEN,blue,black,blue,left,incongruent,fov_dis,2,female,20,right-handed,18,0.26157,1
16557,A,Win32,YELLOW,SIDE,blue,black,blue,left,incongruent,foveal_unified,2,female,20,right-handed,19,0.347305,1
16557,A,Win32,GREEN,MAIN,red,black,red,left,incongruent,foveal_unified,2,female,20,right-handed,20,0.4306,1
16557,A,Win32,RED,SIDE,red,black,red,right,congruent,foveal_unified,2,female,20,right-handed,21,0.151495,1
16557,A,Win32,YELLOW,MAIN,black,yellow,yellow,left,congruent,para_dis,2,female,20,right-handed,22,0.507865,1
16557,A,Win32,GREEN,LABEL,black,green,green,right,congruent,para_dis,2,female,20,right-handed,23,0.52343,1
16557,A,Win32,BLUE,SIDE,black,yellow,yellow,right,incongruent,para_dis,2,female,20,right-handed,24,0.46647,1
16557,A,Win32,LABEL,GREEN,black,green,green,right,congruent,para_unified,2,female,20,right-handed,25,0.67168,1
16557,A,Win32,SHORT,GREEN,black,yellow,yellow,right,incongruent,para_unified,2,female,20,right-handed,26,0.258805,1
16557,A,Win32,YELLOW,SIDE,black,blue,blue,left,incongruent,para_dis,2,female,20,right-handed,27,0.286155,1
16557,A,Win32,RED,SHORT,black,red,red,left,congruent,para_dis,2,female,20,right-handed,28,0.47626,1
16557,A,Win32,LABEL,BLUE,blue,black,blue,left,congruent,fov_dis,2,female,20,right-handed,29,0.30967,1
16557,A,Win32,LABEL,RED,green,black,green,left,incongruent,fov_dis,2,female,20,right-handed,30,0.202715,1
16557,A,Win32,SIDE,BLUE,red,black,red,right,incongruent,fov_dis,2,female,20,right-handed,31,0.17761,1
16557,A,Win32,BLUE,LABEL,blue,black,blue,left,congruent,foveal_unified,2,female,20,right-handed,32,0.350805,1
16557,A,Win32,BLUE,SHORT,black,green,green,left,incongruent,para_dis,2,female,20,right-handed,33,0.1931,1
16557,A,Win32,LABEL,YELLOW,black,green,green,right,incongruent,para_unified,2,female,20,right-handed,34,0.363345,1
16557,A,Win32,YELLOW,SHORT,black,yellow,yellow,right,congruent,para_dis,2,female,20,right-handed,35,0.23091,1
16557,A,Win32,SIDE,RED,red,black,red,right,congruent,fov_dis,2,female,20,right-handed,36,0.64017,1
16557,A,Win32,MAIN,GREEN,black,blue,blue,left,incongruent,para_unified,2,female,20,right-handed,37,0.399005,1
16557,A,Win32,MAIN,YELLOW,yellow,black,yellow,left,congruent,fov_dis,2,female,20,right-handed,38,0.449345,1
16557,A,Win32,YELLOW,MAIN,yellow,black,yellow,left,congruent,foveal_unified,2,female,20,right-handed,39,0.287825,1
16557,A,Win32,SHORT,YELLOW,yellow,black,yellow,right,congruent,fov_dis,2,female,20,right-handed,40,0.39611,1
16557,A,Win32,RED,SHORT,red,black,red,left,congruent,foveal_unified,2,female,20,right-handed,41,0.24634,1
16557,A,Win32,SHORT,YELLOW,black,yellow,yellow,right,congruent,para_unified,2,female,20,right-handed,42,0.220405,1
16557,A,Win32,GREEN,MAIN,black,red,red,left,incongruent,para_dis,2,female,20,right-handed,43,0.396525,1
16557,A,Win32,SHORT,RED,black,red,red,left,congruent,para_unified,2,female,20,right-handed,44,0.31651,1
16557,A,Win32,SHORT,BLUE,yellow,black,yellow,left,incongruent,fov_dis,2,female,20,right-handed,45,0.41645,1
16557,A,Win32,SHORT,RED,red,black,red,left,congruent,fov_dis,2,female,20,right-handed,46,0.24224,1
16557,A,Win32,YELLOW,LABEL,red,black,red,right,incongruent,foveal_unified,2,female,20,right-handed,47,0.263865,1
16557,A,Win32,BLUE,SHORT,green,black,green,left,incongruent,foveal_unified,2,female,20,right-handed,48,0.30246,0
16557,A,Win32,SIDE,GREEN,green,black,green,left,congruent,fov_dis,2,female,20,right-handed,49,0.26379,1
16557,A,Win32,GREEN,LABEL,green,black,green,right,congruent,foveal_unified,2,female,20,right-handed,50,0.256235,1
16557,A,Win32,SIDE,GREEN,black,green,green,left,congruent,para_unified,2,female,20,right-handed,51,0.2932,1
16557,A,Win32,SHORT,BLUE,black,yellow,yellow,left,incongruent,para_unified,2,female,20,right-handed,52,0.59677,1
16557,A,Win32,SIDE,YELLOW,red,black,red,left,incongruent,fov_dis,2,female,20,right-handed,53,0.369745,1
16557,A,Win32,SIDE,BLUE,black,red,red,right,incongruent,para_unified,2,female,20,right-handed,54,0.34706,1
16557,A,Win32,BLUE,LABEL,black,blue,blue,left,congruent,para_dis,2,female,20,right-handed,55,0.48004,1
16557,A,Win32,RED,MAIN,black,green,green,right,incongruent,para_dis,2,female,20,right-handed,56,0.46191,1
16557,A,Win32,RED,LABEL,black,yellow,yellow,left,incongruent,para_dis,2,female,20,right-handed,57,0.53313,1
16557,A,Win32,MAIN,BLUE,black,blue,blue,right,congruent,para_unified,2,female,20,right-handed,58,0.29693,0
16557,A,Win32,RED,SIDE,black,red,red,right,congruent,para_dis,2,female,20,right-handed,59,0.28055,0
16557,A,Win32,LABEL,YELLOW,green,black,green,right,incongruent,fov_dis,2,female,20,right-handed,60,1.504755,0
16557,A,Win32,MAIN,BLUE,blue,black,blue,right,congruent,fov_dis,2,female,20,right-handed,61,0.52889,1
16557,A,Win32,YELLOW,LABEL,black,red,red,right,incongruent,para_dis,2,female,20,right-handed,62,0.590315,1
16557,A,Win32,GREEN,SIDE,green,black,green,left,congruent,foveal_unified,2,female,20,right-handed,63,0.488065,1
16557,A,Win32,BLUE,MAIN,blue,black,blue,right,congruent,foveal_unified,2,female,20,right-handed,64,0.4345,1
16557,A,Win32,SIDE,BLUE,red,black,red,left,incongruent,fov_dis,3,female,20,right-handed,1,0.30735,1
16557,A,Win32,BLUE,SIDE,yellow,black,yellow,left,incongruent,foveal_unified,3,female,20,right-handed,2,1.7518,1
16557,A,Win32,LABEL,RED,red,black,red,right,congruent,fov_dis,3,female,20,right-handed,3,0.474835,1
16557,A,Win32,SHORT,YELLOW,yellow,black,yellow,left,congruent,fov_dis,3,female,20,right-handed,4,0.39851,1
16557,A,Win32,SIDE,YELLOW,black,yellow,yellow,right,congruent,para_unified,3,female,20,right-handed,5,0.264345,1
16557,A,Win32,LABEL,YELLOW,green,black,green,left,incongruent,fov_dis,3,female,20,right-handed,6,0.469165,1
16557,A,Win32,SIDE,BLUE,black,red,red,left,incongruent,para_unified,3,female,20,right-handed,7,0.59685,1
16557,A,Win32,SHORT,BLUE,black,blue,blue,right,congruent,para_unified,3,female,20,right-handed,8,0.453565,1
16557,A,Win32,MAIN,RED,blue,black,blue,left,incongruent,fov_dis,3,female,20,right-handed,9,0.386975,1
16557,A,Win32,BLUE,LABEL,red,black,red,right,incongruent,foveal_unified,3,female,20,right-handed,10,1.06614,0
16557,A,Win32,LABEL,BLUE,black,green,green,right,incongruent,para_unified,3,female,20,right-handed,11,0.490855,1
16557,A,Win32,YELLOW,MAIN,black,green,green,right,incongruent,para_dis,3,female,20,right-handed,12,0.36324,1
16557,A,Win32,GREEN,SHORT,blue,black,blue,left,incongruent,foveal_unified,3,female,20,right-handed,13,0.752885,0
16557,A,Win32,BLUE,SHORT,blue,black,blue,right,congruent,foveal_unified,3,female,20,right-handed,14,0.334385,1
16557,A,Win32,LABEL,GREEN,green,black,green,left,congruent,fov_dis,3,female,20,right-handed,15,0.42496,1
16557,A,Win32,RED,SHORT,blue,black,blue,right,incongruent,foveal_unified,3,female,20,right-handed,16,0.44636,1
16557,A,Win32,MAIN,YELLOW,black,blue,blue,right,incongruent,para_unified,3,female,20,right-handed,17,0.34685,1
16557,A,Win32,YELLOW,SIDE,yellow,black,yellow,right,congruent,foveal_unified,3,female,20,right-handed,18,0.614225,1
16557,A,Win32,YELLOW,LABEL,red,black,red,left,incongruent,foveal_unified,3,female,20,right-handed,19,0.333165,1
16557,A,Win32,BLUE,MAIN,black,blue,blue,left,congruent,para_dis,3,female,20,right-handed,20,0.409805,1
16557,A,Win32,SHORT,RED,yellow,black,yellow,right,incongruent,fov_dis,3,female,20,right-handed,21,0.58261,1
16557,A,Win32,RED,MAIN,green,black,green,left,incongruent,foveal_unified,3,female,20,right-handed,22,0.371045,1
16557,A,Win32,RED,MAIN,black,green,green,left,incongruent,para_dis,3,female,20,right-handed,23,0.51144,1
16557,A,Win32,GREEN,SIDE,yellow,black,yellow,right,incongruent,foveal_unified,3,female,20,right-handed,24,0.58694,1
16557,A,Win32,RED,LABEL,red,black,red,right,congruent,foveal_unified,3,female,20,right-handed,25,0.29924,1
16557,A,Win32,GREEN,LABEL,green,black,green,left,congruent,foveal_unified,3,female,20,right-handed,26,0.48791,1
16557,A,Win32,MAIN,RED,black,blue,blue,left,incongruent,para_unified,3,female,20,right-handed,27,0.41772,1
16557,A,Win32,SHORT,GREEN,black,yellow,yellow,left,incongruent,para_unified,3,female,20,right-handed,28,0.54778,1
16557,A,Win32,BLUE,MAIN,blue,black,blue,left,congruent,foveal_unified,3,female,20,right-handed,29,0.39684,1
16557,A,Win32,RED,LABEL,black,red,red,right,congruent,para_dis,3,female,20,right-handed,30,0.41893,1
16557,A,Win32,RED,SIDE,red,black,red,left,congruent,foveal_unified,3,female,20,right-handed,31,0.237165,1
16557,A,Win32,MAIN,GREEN,green,black,green,right,congruent,fov_dis,3,female,20,right-handed,32,0.514215,1
16557,A,Win32,SIDE,YELLOW,yellow,black,yellow,right,congruent,fov_dis,3,female,20,right-handed,33,0.41596,1
16557,A,Win32,MAIN,BLUE,black,blue,blue,left,congruent,para_unified,3,female,20,right-handed,34,0.342975,1
16557,A,Win32,GREEN,MAIN,green,black,green,right,congruent,foveal_unified,3,female,20,right-handed,35,0.40343,1
16557,A,Win32,SHORT,BLUE,blue,black,blue,right,congruent,fov_dis,3,female,20,right-handed,36,0.4592,1
16557,A,Win32,YELLOW,LABEL,black,red,red,left,incongruent,para_dis,3,female,20,right-handed,37,0.51516,1
16557,A,Win32,YELLOW,SHORT,yellow,black,yellow,left,congruent,foveal_unified,3,female,20,right-handed,38,0.285545,0
16557,A,Win32,LABEL,RED,black,red,red,right,congruent,para_unified,3,female,20,right-handed,39,0.286845,0
16557,A,Win32,MAIN,GREEN,black,green,green,right,congruent,para_unified,3,female,20,right-handed,40,0.51712,1
16557,A,Win32,BLUE,LABEL,black,red,red,right,incongruent,para_dis,3,female,20,right-handed,41,0.353625,1
16557,A,Win32,MAIN,BLUE,blue,black,blue,left,congruent,fov_dis,3,female,20,right-handed,42,0.384525,1
16557,A,Win32,YELLOW,SIDE,black,yellow,yellow,right,congruent,para_dis,3,female,20,right-handed,43,0.648765,1
16557,A,Win32,YELLOW,SHORT,black,yellow,yellow,left,congruent,para_dis,3,female,20,right-handed,44,0.41857,1
16557,A,Win32,SHORT,YELLOW,black,yellow,yellow,left,congruent,para_unified,3,female,20,right-handed,45,0.588515,1
16557,A,Win32,BLUE,SIDE,black,yellow,yellow,left,incongruent,para_dis,3,female,20,right-handed,46,0.350525,1
16557,A,Win32,LABEL,YELLOW,black,green,green,left,incongruent,para_unified,3,female,20,right-handed,47,0.429635,1
16557,A,Win32,LABEL,GREEN,black,green,green,left,congruent,para_unified,3,female,20,right-handed,48,0.38262,1
16557,A,Win32,SIDE,GREEN,red,black,red,right,incongruent,fov_dis,3,female,20,right-handed,49,0.36694,1
16557,A,Win32,MAIN,YELLOW,blue,black,blue,right,incongruent,fov_dis,3,female,20,right-handed,50,0.36352,1
16557,A,Win32,YELLOW,MAIN,green,black,green,right,incongruent,foveal_unified,3,female,20,right-handed,51,0.48252,1
16557,A,Win32,GREEN,LABEL,black,green,green,left,congruent,para_dis,3,female,20,right-handed,52,0.36362,1
16557,A,Win32,SIDE,GREEN,black,red,red,right,incongruent,para_unified,3,female,20,right-handed,53,0.341955,0
16557,A,Win32,SIDE,RED,black,red,red,left,congruent,para_unified,3,female,20,right-handed,54,0.30863,1
16557,A,Win32,SIDE,RED,red,black,red,left,congruent,fov_dis,3,female,20,right-handed,55,0.139725,1
16557,A,Win32,GREEN,SHORT,black,blue,blue,left,incongruent,para_dis,3,female,20,right-handed,56,0.379205,1
16557,A,Win32,GREEN,SIDE,black,yellow,yellow,right,incongruent,para_dis,3,female,20,right-handed,57,0.33443,1
16557,A,Win32,BLUE,SHORT,black,blue,blue,right,congruent,para_dis,3,female,20,right-handed,58,0.38069,0
16557,A,Win32,LABEL,BLUE,green,black,green,right,incongruent,fov_dis,3,female,20,right-handed,59,0.429715,1
16557,A,Win32,SHORT,RED,black,yellow,yellow,right,incongruent,para_unified,3,female,20,right-handed,60,0.5084,1
16557,A,Win32,RED,SIDE,black,red,red,left,congruent,para_dis,3,female,20,right-handed,61,0.457335,1
16557,A,Win32,RED,SHORT,black,blue,blue,right,incongruent,para_dis,3,female,20,right-handed,62,0.37282,1
16557,A,Win32,SHORT,GREEN,yellow,black,yellow,left,incongruent,fov_dis,3,female,20,right-handed,63,0.415875,1
16557,A,Win32,GREEN,MAIN,black,green,green,right,congruent,para_dis,3,female,20,right-handed,64,0.346735,1
16557,A,Win32,MAIN,YELLOW,red,black,red,left,incongruent,fov_dis,4,female,20,right-handed,1,0.243225,1
16557,A,Win32,BLUE,SIDE,black,blue,blue,right,congruent,para_dis,4,female,20,right-handed,2,0.370155,1
16557,A,Win32,BLUE,MAIN,yellow,black,yellow,right,incongruent,foveal_unified,4,female,20,right-handed,3,0.397,0
16557,A,Win32,RED,SHORT,black,yellow,yellow,left,incongruent,para_dis,4,female,20,right-handed,4,0.319845,1
