pp,Age,Valence,vidrep,mean_accuracy,mean_z_score,mean_rt
EPI_PLF_054,Age: old,Negative,Video repetition: 3,0.8333333333333334,0.6684881997162355,2.83482
EPI_PLF_054,Age: old,Positive,Video repetition: 1,0.75,0.5801198777242449,2.787933333333333
EPI_PLF_054,Age: old,Positive,Video repetition: 2,0.75,0.5211909099804033,2.756666666666667
EPI_PLF_054,Age: old,Positive,Video repetition: 3,0.8333333333333334,-0.4457027766524243,2.24365
EPI_PLF_055,Age: old,Neutral,Video repetition: 1,0.8571428571428571,-0.5060566876477804,2.45035
EPI_PLF_055,Age: old,Neutral,Video repetition: 2,0.7777777777777778,-0.3610276007298328,2.541057142857143
EPI_PLF_055,Age: old,Neutral,Video repetition: 3,0.75,-0.5443230178496129,2.4264166666666664
EPI_PLF_055,Age: old,Negative,Video repetition: 1,0.6666666666666666,0.7173733164582979,3.215533333333333
EPI_PLF_055,Age: old,Negative,Video repetition: 2,0.6666666666666666,0.26955599122027984,2.93545
EPI_PLF_055,Age: old,Negative,Video repetition: 3,0.8571428571428571,0.15411745192060153,2.86325
EPI_PLF_055,Age: old,Positive,Video repetition: 1,0.75,-0.06194341526356101,2.7281166666666667
EPI_PLF_055,Age: old,Positive,Video repetition: 2,0.875,-0.02051360312801156,2.7540285714285715
EPI_PLF_055,Age: old,Positive,Video repetition: 3,1,-0.3274027571076446,2.5620875
EPI_PLF_056,Age: old,Neutral,Video repetition: 1,0.7777777777777778,-0.47917519377038426,2.8160857142857143
EPI_PLF_056,Age: old,Neutral,Video repetition: 2,0.5555555555555556,0.6793562639233338,3.81084
EPI_PLF_056,Age: old,Neutral,Video repetition: 3,0.6666666666666666,-0.1968787346942917,3.058475
EPI_PLF_056,Age: old,Negative,Video repetition: 1,0.4444444444444444,0.23063179824858163,3.42555
EPI_PLF_056,Age: old,Negative,Video repetition: 2,0.5,0.188646496300504,3.3895
EPI_PLF_056,Age: old,Negative,Video repetition: 3,0.7142857142857143,0.23099283690611017,3.42586
EPI_PLF_056,Age: old,Positive,Video repetition: 1,1,-0.05305529743849833,3.181966666666667
EPI_PLF_056,Age: old,Positive,Video repetition: 2,0.7142857142857143,0.11422594721639412,3.3256
EPI_PLF_056,Age: old,Positive,Video repetition: 3,0.5454545454545454,-0.3899858897707826,2.892666666666667
EPI_PLF_060,Age: old,Neutral,Video repetition: 1,0.5454545454545454,-0.2393289096868278,2.4323333333333332
EPI_PLF_060,Age: old,Neutral,Video repetition: 2,0.875,-0.6266361885080943,2.2480285714285713
EPI_PLF_060,Age: old,Neutral,Video repetition: 3,0.8,-0.28951854530402643,2.40845
EPI_PLF_060,Age: old,Negative,Video repetition: 1,1,0.6939601484370364,2.87645
EPI_PLF_060,Age: old,Negative,Video repetition: 2,0.7,0.03469018952676124,2.5627285714285715
EPI_PLF_060,Age: old,Negative,Video repetition: 3,0.5,0.407133210597896,2.73996
EPI_PLF_060,Age: old,Positive,Video repetition: 1,0.4444444444444444,0.6808786209401597,2.870225
EPI_PLF_060,Age: old,Positive,Video repetition: 2,0.6666666666666666,0.02407036083595221,2.5576749999999997
EPI_PLF_060,Age: old,Positive,Video repetition: 3,0.7777777777777778,-0.12766184880509668,2.485471428571429
EPI_PLF_061,Age: old,Neutral,Video repetition: 1,0.8,-0.02721651534902299,2.6274875
EPI_PLF_061,Age: old,Neutral,Video repetition: 2,0.7777777777777778,0.27808350294016415,2.8236714285714286
EPI_PLF_061,Age: old,Neutral,Video repetition: 3,0.8,-0.6167996122996695,2.248625
EPI_PLF_061,Age: old,Negative,Video repetition: 1,0.25,1.3813130457417206,3.5326
EPI_PLF_061,Age: old,Negative,Video repetition: 2,0.75,-0.01443628193001971,2.6357
EPI_PLF_061,Age: old,Negative,Video repetition: 3,0.9166666666666666,0.37394700081734544,2.885272727272727
EPI_PLF_061,Age: old,Positive,Video repetition: 1,0.9,-0.14923716098911077,2.5490777777777778
EPI_PLF_061,Age: old,Positive,Video repetition: 2,1,-0.0675246879392915,2.601585714285714
EPI_PLF_061,Age: old,Positive,Video repetition: 3,1,-0.4077084353236627,2.3829857142857143
EPI_PLF_063,Age: old,Neutral,Video repetition: 1,0.7272727272727273,-0.08385974393807893,2.91695
EPI_PLF_063,Age: old,Neutral,Video repetition: 2,1,-0.4058885939536256,2.6281333333333334
EPI_PLF_063,Age: old,Neutral,Video repetition: 3,0.8571428571428571,-0.02876045717622897,2.9663666666666666
EPI_PLF_063,Age: old,Negative,Video repetition: 1,1,0.2871173426139645,3.2496666666666667
EPI_PLF_063,Age: old,Negative,Video repetition: 2,0.9090909090909092,0.19242461896348145,3.16474
EPI_PLF_063,Age: old,Negative,Video repetition: 3,0.9,-0.02527919813630112,2.969488888888889
EPI_PLF_063,Age: old,Positive,Video repetition: 1,0.9,0.3130595363136414,3.2729333333333335
EPI_PLF_063,Age: old,Positive,Video repetition: 2,0.8571428571428571,0.0659954494675053,3.05135
EPI_PLF_063,Age: old,Positive,Video repetition: 3,1,-0.356117385656292,2.672771428571429
EPI_PLF_064,Age: old,Neutral,Video repetition: 1,0.7,0.06444130484420034,3.0191857142857144
EPI_PLF_064,Age: old,Neutral,Video repetition: 2,0.75,-0.10146004921793264,2.8826166666666664
EPI_PLF_064,Age: old,Neutral,Video repetition: 3,0.6666666666666666,-0.4038086797067491,2.633725
EPI_PLF_064,Age: old,Negative,Video repetition: 1,0.5,0.00853828402248272,2.9731666666666667
EPI_PLF_064,Age: old,Negative,Video repetition: 2,0.75,-0.44538452680949026,2.5995
EPI_PLF_064,Age: old,Negative,Video repetition: 3,0.5555555555555556,0.602071716369752,3.46176
EPI_PLF_064,Age: old,Positive,Video repetition: 1,0.7142857142857143,0.01346219247896518,2.97722
EPI_PLF_064,Age: old,Positive,Video repetition: 2,1,-0.06010185020691504,2.9166625
EPI_PLF_064,Age: old,Positive,Video repetition: 3,0.5555555555555556,-0.16805024211830533,2.8278
EPI_PLF_065,Age: old,Neutral,Video repetition: 1,0.8888888888888888,0.02017106941899657,2.2977625
EPI_PLF_065,Age: old,Neutral,Video repetition: 2,0.6,-0.6777682797697823,1.8612
EPI_PLF_065,Age: old,Neutral,Video repetition: 3,0.8888888888888888,-0.36160225418594066,2.0589625
EPI_PLF_065,Age: old,Negative,Video repetition: 1,0.6666666666666666,0.8287015813396494,2.8035
EPI_PLF_065,Age: old,Negative,Video repetition: 2,0.7692307692307693,0.22155729697848112,2.42373
EPI_PLF_065,Age: old,Negative,Video repetition: 3,0.75,0.300619120387231,2.473183333333333
EPI_PLF_065,Age: old,Positive,Video repetition: 1,0.6666666666666666,-0.1926779501431991,2.164625
EPI_PLF_065,Age: old,Positive,Video repetition: 2,0.8,-0.17980828827125703,2.172675
EPI_PLF_065,Age: old,Positive,Video repetition: 3,0.7142857142857143,-0.28672240475400484,2.1058
EPI_PLF_066,Age: old,Neutral,Video repetition: 1,0.8571428571428571,-0.22599203170854176,3.6003333333333334
EPI_PLF_066,Age: old,Neutral,Video repetition: 2,0.7272727272727273,0.05499540133332874,3.84825
EPI_PLF_066,Age: old,Neutral,Video repetition: 3,0.6666666666666666,0.17570193559467678,3.95475
EPI_PLF_066,Age: old,Negative,Video repetition: 1,0.6666666666666666,0.523559655222646,4.261666666666667
EPI_PLF_066,Age: old,Negative,Video repetition: 2,1,-0.5370818879492796,3.325857142857142
EPI_PLF_066,Age: old,Negative,Video repetition: 3,0.875,0.03884452703075405,3.834
EPI_PLF_066,Age: old,Positive,Video repetition: 1,0.375,0.28630236722225016,4.052333333333333
EPI_PLF_066,Age: old,Positive,Video repetition: 2,0.8333333333333334,0.413771489788068,4.1648
EPI_PLF_066,Age: old,Positive,Video repetition: 3,0.9,-0.2631421909230411,3.5675555555555554
EPI_PLF_067,Age: old,Neutral,Video repetition: 1,1,-0.5581563592755125,2.07705
EPI_PLF_067,Age: old,Neutral,Video repetition: 2,1,-0.09621084886831507,2.564227272727273
EPI_PLF_067,Age: old,Neutral,Video repetition: 3,0.7142857142857143,-0.6953146829927356,1.9324
EPI_PLF_067,Age: old,Negative,Video repetition: 1,0.6666666666666666,0.2504282280031733,2.9297999999999997
EPI_PLF_067,Age: old,Negative,Video repetition: 2,0.7142857142857143,0.16581012355433164,2.84056
EPI_PLF_067,Age: old,Negative,Video repetition: 3,0.75,0.08588248926095358,2.756266666666667
EPI_PLF_067,Age: old,Positive,Video repetition: 1,0.8888888888888888,-0.2451646677441689,2.4071375
EPI_PLF_067,Age: old,Positive,Video repetition: 2,1,0.44234557829951593,3.1322
EPI_PLF_067,Age: old,Positive,Video repetition: 3,0.6666666666666666,-0.07585023166565782,2.5857
EPI_PLF_068,Age: old,Neutral,Video repetition: 1,0.6666666666666666,0.34734462865771853,2.828225
EPI_PLF_068,Age: old,Neutral,Video repetition: 2,0.8,0.07956260278260235,2.703725
EPI_PLF_068,Age: old,Neutral,Video repetition: 3,0.75,0.3066037622042955,2.809283333333333
EPI_PLF_068,Age: old,Negative,Video repetition: 1,0.6666666666666666,0.15235127795521605,2.737566666666667
EPI_PLF_068,Age: old,Negative,Video repetition: 2,0.75,0.21866945036069996,2.7684
EPI_PLF_068,Age: old,Negative,Video repetition: 3,0.8571428571428571,0.00921156854165018,2.6710166666666666
EPI_PLF_068,Age: old,Positive,Video repetition: 1,0.6666666666666666,-0.43547866318268896,2.4642666666666666
EPI_PLF_068,Age: old,Positive,Video repetition: 2,1,-0.5216922873098181,2.424183333333333
EPI_PLF_068,Age: old,Positive,Video repetition: 3,0.8888888888888888,-0.05048374853847543,2.6432625
